date,region,product,revenue,units_sold,customer_count
2025-07-22,Central,Product D,893.81,17,8
2025-07-22,Central,Product E,836.53,16,8
2025-07-23,North,Product A,1049.32,20,10
2025-07-23,North,Product B,1048.21,20,10
2025-07-23,North,Product C,722.73,14,7
2025-07-23,North,Product D,859.01,17,8
2025-07-23,North,Product E,941.63,18,9
2025-07-23,South,Product A,842.81,16,8
2025-07-23,South,Product B,995.79,19,9
2025-07-23,South,Product C,941.62,18,9
2025-07-23,South,Product D,1218.23,24,12
2025-07-23,South,Product E,618.64,12,6
2025-07-23,East,Product A,869.66,17,8
2025-07-23,East,Product B,729.5,14,7
2025-07-23,East,Product C,999.2,19,9
2025-07-23,East,Product D,603.15,12,6
2025-07-23,East,Product E,953.23,19,9
2025-07-23,West,Product A,779.15,15,7
2025-07-23,West,Product B,760.59,15,7
2025-07-23,West,Product C,633.58,12,6
2025-07-23,West,Product D,808.56,16,8
2025-07-23,West,Product E,1084.85,21,10
2025-07-23,Central,Product A,886.99,17,8
2025-07-23,Central,Product B,1003.4,20,10
2025-07-23,Central,Product C,1188.29,23,11
2025-07-23,Central,Product D,938.51,18,9
2025-07-23,Central,Product E,791.85,15,7
2025-07-24,North,Product A,969.55,19,9
2025-07-24,North,Product B,790.16,15,7
2025-07-24,North,Product C,797.23,15,7
2025-07-24,North,Product D,617.15,12,6
2025-07-24,North,Product E,1050.95,21,10
2025-07-24,South,Product A,818.23,16,8
2025-07-24,South,Product B,918.98,18,9
2025-07-24,South,Product C,702.97,14,7
2025-07-24,South,Product D,964.0,19,9
2025-07-24,South,Product E,751.57,15,7
2025-07-24,East,Product A,861.56,17,8
2025-07-24,East,Product B,1042.36,20,10
2025-07-24,East,Product C,1026.92,20,10
2025-07-24,East,Product D,882.78,17,8
2025-07-24,East,Product E,573.13,11,5
2025-07-24,West,Product A,1417.43,28,14
2025-07-24,West,Product B,1196.29,23,11
2025-07-24,West,Product C,1014.84,20,10
2025-07-24,West,Product D,753.12,15,7
2025-07-24,West,Product E,866.54,17,8
2025-07-24,Central,Product A,790.32,15,7
2025-07-24,Central,Product B,1110.82,22,11
2025-07-24,Central,Product C,933.24,18,9
2025-07-24,Central,Product D,747.63,14,7
2025-07-24,Central,Product E,803.21,16,8
2025-07-25,North,Product A,1079.68,21,10
2025-07-25,North,Product B,1164.16,23,11
2025-07-25,North,Product C,1151.5,23,11
2025-07-25,North,Product D,1015.45,20,10
2025-07-25,North,Product E,837.36,16,8
2025-07-25,South,Product A,310.17,6,3
2025-07-25,South,Product B,934.34,18,9
2025-07-25,South,Product C,881.6,17,8
2025-07-25,South,Product D,906.61,18,9
2025-07-25,South,Product E,891.43,17,8
2025-07-25,East,Product A,647.99,12,6
2025-07-25,East,Product B,980.24,19,9
2025-07-25,East,Product C,993.44,19,9
2025-07-25,East,Product D,1002.28,20,10
2025-07-25,East,Product E,1048.88,20,10
2025-07-25,West,Product A,988.47,19,9
2025-07-25,West,Product B,809.6,16,8
2025-07-25,West,Product C,869.43,17,8
2025-07-25,West,Product D,898.0,17,8
2025-07-25,West,Product E,900.92,18,9
2025-07-25,Central,Product A,1057.99,21,10
2025-07-25,Central,Product B,995.46,19,9
2025-07-25,Central,Product C,1248.33,24,12
2025-07-25,Central,Product D,1271.11,25,12
2025-07-25,Central,Product E,895.97,17,8
2025-07-26,North,Product A,204.1,4,2
2025-07-26,North,Product B,1094.18,21,10
2025-07-26,North,Product C,782.39,15,7
2025-07-26,North,Product D,736.58,14,7
2025-07-26,North,Product E,807.29,16,8
2025-07-26,South,Product A,798.83,15,7
2025-07-26,South,Product B,984.61,19,9
2025-07-26,South,Product C,603.61,12,6
2025-07-26,South,Product D,688.12,13,6
2025-07-26,South,Product E,937.4,18,9
2025-07-26,East,Product A,986.48,19,9
2025-07-26,East,Product B,989.74,19,9
2025-07-26,East,Product C,739.12,14,7
2025-07-26,East,Product D,705.57,14,7
2025-07-26,East,Product E,788.31,15,7
2025-07-26,West,Product A,919.28,18,9
2025-07-26,West,Product B,1137.8,22,11
2025-07-26,West,Product C,517.99,10,5
2025-07-26,West,Product D,838.47,16,8
2025-07-26,West,Product E,643.39,12,6
2025-07-26,Central,Product A,587.33,11,5
2025-07-26,Central,Product B,1046.83,20,10
2025-07-26,Central,Product C,972.74,19,9
2025-07-26,Central,Product D,956.04,19,9
2025-07-26,Central,Product E,1038.78,20,10
2025-07-27,North,Product A,788.79,15,7
2025-07-27,North,Product B,797.0,15,7
2025-07-27,North,Product C,1253.91,25,12
2025-07-27,North,Product D,829.47,16,8
2025-07-27,North,Product E,1000.78,20,10
2025-07-27,South,Product A,873.61,17,8
2025-07-27,South,Product B,549.98,10,5
2025-07-27,South,Product C,515.71,10,5
2025-07-27,South,Product D,771.47,15,7
2025-07-27,South,Product E,1056.79,21,10
2025-07-27,East,Product A,1010.06,20,10
2025-07-27,East,Product B,1032.01,20,10
2025-07-27,East,Product C,700.26,14,7
2025-07-27,East,Product D,1154.47,23,11
2025-07-27,East,Product E,704.13,14,7
2025-07-27,West,Product A,909.64,18,9
2025-07-27,West,Product B,870.69,17,8
2025-07-27,West,Product C,842.16,16,8
2025-07-27,West,Product D,1106.08,22,11
2025-07-27,West,Product E,749.46,14,7
2025-07-27,Central,Product A,636.99,12,6
2025-07-27,Central,Product B,875.99,17,8
2025-07-27,Central,Product C,802.73,16,8
2025-07-27,Central,Product D,1461.85,29,14
2025-07-27,Central,Product E,990.55,19,9
2025-07-28,North,Product A,796.8,15,7
2025-07-28,North,Product B,684.54,13,6
2025-07-28,North,Product C,541.48,10,5
2025-07-28,North,Product D,689.9,13,6
2025-07-28,North,Product E,887.79,17,8
2025-07-28,South,Product A,1115.58,22,11
2025-07-28,South,Product B,1062.53,21,10
2025-07-28,South,Product C,907.61,18,9
2025-07-28,South,Product D,811.75,16,8
2025-07-28,South,Product E,914.5,18,9
2025-07-28,East,Product A,777.82,15,7
2025-07-28,East,Product B,1166.1,23,11
2025-07-28,East,Product C,835.01,16,8
2025-07-28,East,Product D,852.86,17,8
2025-07-28,East,Product E,483.25,9,4
2025-07-28,West,Product A,833.92,16,8
2025-07-28,West,Product B,1013.03,20,10
2025-07-28,West,Product C,682.52,13,6
2025-07-28,West,Product D,737.54,14,7
2025-07-28,West,Product E,1005.43,20,10
2025-07-28,Central,Product A,611.54,12,6
2025-07-28,Central,Product B,1051.45,21,10
2025-07-28,Central,Product C,775.48,15,7
2025-07-28,Central,Product D,800.4,16,8
2025-07-28,Central,Product E,672.77,13,6
2025-07-29,North,Product A,928.5,18,9
2025-07-29,North,Product B,1287.91,25,12
2025-07-29,North,Product C,998.15,19,9
2025-07-29,North,Product D,714.01,14,7
2025-07-29,North,Product E,1059.29,21,10
2025-07-29,South,Product A,808.55,16,8
2025-07-29,South,Product B,1100.53,22,11
2025-07-29,South,Product C,1002.5,20,10
2025-07-29,South,Product D,355.11,7,3
2025-07-29,South,Product E,689.88,13,6
2025-07-29,East,Product A,1026.27,20,10
2025-07-29,East,Product B,889.41,17,8
2025-07-29,East,Product C,686.48,13,6
2025-07-29,East,Product D,753.84,15,7
2025-07-29,East,Product E,534.12,10,5
2025-07-29,West,Product A,847.97,16,8
2025-07-29,West,Product B,1244.89,24,12
2025-07-29,West,Product C,1002.2,20,10
2025-07-29,West,Product D,1241.39,24,12
2025-07-29,West,Product E,1015.57,20,10
2025-07-29,Central,Product A,1040.62,20,10
2025-07-29,Central,Product B,1204.04,24,12
2025-07-29,Central,Product C,928.36,18,9
2025-07-29,Central,Product D,830.9,16,8
2025-07-29,Central,Product E,1041.51,20,10
2025-07-30,North,Product A,1108.32,22,11
2025-07-30,North,Product B,776.23,15,7
2025-07-30,North,Product C,734.74,14,7
2025-07-30,North,Product D,882.5,17,8
2025-07-30,North,Product E,1001.45,20,10
2025-07-30,South,Product A,995.71,19,9
2025-07-30,South,Product B,614.08,12,6
2025-07-30,South,Product C,1186.93,23,11
2025-07-30,South,Product D,748.54,14,7
2025-07-30,South,Product E,813.13,16,8
2025-07-30,East,Product A,703.64,14,7
2025-07-30,East,Product B,1322.04,26,13
2025-07-30,East,Product C,900.22,18,9
2025-07-30,East,Product D,712.51,14,7
2025-07-30,East,Product E,1007.01,20,10
2025-07-30,West,Product A,990.74,19,9
2025-07-30,West,Product B,826.41,16,8
2025-07-30,West,Product C,1003.01,20,10
2025-07-30,West,Product D,716.92,14,7
2025-07-30,West,Product E,774.0,15,7
2025-07-30,Central,Product A,513.44,10,5
2025-07-30,Central,Product B,631.29,12,6
2025-07-30,Central,Product C,1169.08,23,11
2025-07-30,Central,Product D,1140.54,22,11
2025-07-30,Central,Product E,869.95,17,8
2025-07-31,North,Product A,1138.19,22,11
2025-07-31,North,Product B,826.77,16,8
2025-07-31,North,Product C,812.54,16,8
2025-07-31,North,Product D,863.77,17,8
2025-07-31,North,Product E,832.78,16,8
2025-07-31,South,Product A,817.36,16,8
2025-07-31,South,Product B,1049.44,20,10
2025-07-31,South,Product C,879.76,17,8
2025-07-31,South,Product D,975.83,19,9
2025-07-31,South,Product E,1030.3,20,10
2025-07-31,East,Product A,920.43,18,9
2025-07-31,East,Product B,688.37,13,6
2025-07-31,East,Product C,623.02,12,6
2025-07-31,East,Product D,879.53,17,8
2025-07-31,East,Product E,824.86,16,8
2025-07-31,West,Product A,869.05,17,8
2025-07-31,West,Product B,851.38,17,8
2025-07-31,West,Product C,1295.45,25,12
2025-07-31,West,Product D,626.88,12,6
2025-07-31,West,Product E,514.19,10,5
2025-07-31,Central,Product A,910.9,18,9
2025-07-31,Central,Product B,789.82,15,7
2025-07-31,Central,Product C,908.11,18,9
2025-07-31,Central,Product D,953.86,19,9
2025-07-31,Central,Product E,1073.47,21,10
2025-08-01,North,Product A,593.51,11,5
2025-08-01,North,Product B,755.03,15,7
2025-08-01,North,Product C,922.48,18,9
2025-08-01,North,Product D,980.55,19,9
2025-08-01,North,Product E,1222.35,24,12
2025-08-01,South,Product A,1012.03,20,10
2025-08-01,South,Product B,839.98,16,8
2025-08-01,South,Product C,698.32,13,6
2025-08-01,South,Product D,753.74,15,7
2025-08-01,South,Product E,748.91,14,7
2025-08-01,East,Product A,960.97,19,9
2025-08-01,East,Product B,893.3,17,8
2025-08-01,East,Product C,624.71,12,6
2025-08-01,East,Product D,775.56,15,7
2025-08-01,East,Product E,998.75,19,9
2025-08-01,West,Product A,909.38,18,9
2025-08-01,West,Product B,946.25,18,9
2025-08-01,West,Product C,914.7,18,9
2025-08-01,West,Product D,1126.0,22,11
2025-08-01,West,Product E,889.74,17,8
2025-08-01,Central,Product A,784.03,15,7
2025-08-01,Central,Product B,694.02,13,6
2025-08-01,Central,Product C,892.04,17,8
2025-08-01,Central,Product D,434.89,8,4
2025-08-01,Central,Product E,818.31,16,8
2025-08-02,North,Product A,810.39,16,8
2025-08-02,North,Product B,614.54,12,6
2025-08-02,North,Product C,688.27,13,6
2025-08-02,North,Product D,982.04,19,9
2025-08-02,North,Product E,884.18,17,8
2025-08-02,South,Product A,862.39,17,8
2025-08-02,South,Product B,896.97,17,8
2025-08-02,South,Product C,860.84,17,8
2025-08-02,South,Product D,1055.27,21,10
2025-08-02,South,Product E,866.05,17,8
2025-08-02,East,Product A,598.69,11,5
2025-08-02,East,Product B,1120.73,22,11
2025-08-02,East,Product C,907.78,18,9
2025-08-02,East,Product D,745.58,14,7
2025-08-02,East,Product E,633.31,12,6
2025-08-02,West,Product A,912.11,18,9
2025-08-02,West,Product B,825.37,16,8
2025-08-02,West,Product C,1111.27,22,11
2025-08-02,West,Product D,786.71,15,7
2025-08-02,West,Product E,703.63,14,7
2025-08-02,Central,Product A,996.6,19,9
2025-08-02,Central,Product B,1001.59,20,10
2025-08-02,Central,Product C,873.69,17,8
2025-08-02,Central,Product D,959.51,19,9
2025-08-02,Central,Product E,838.81,16,8
2025-08-03,North,Product A,880.11,17,8
2025-08-03,North,Product B,1036.68,20,10
2025-08-03,North,Product C,945.93,18,9
2025-08-03,North,Product D,812.32,16,8
2025-08-03,North,Product E,1068.19,21,10
2025-08-03,South,Product A,443.12,8,4
2025-08-03,South,Product B,1185.85,23,11
2025-08-03,South,Product C,553.91,11,5
2025-08-03,South,Product D,735.33,14,7
2025-08-03,South,Product E,833.9,16,8
2025-08-03,East,Product A,816.15,16,8
2025-08-03,East,Product B,1010.02,20,10
2025-08-03,East,Product C,662.9,13,6
2025-08-03,East,Product D,884.63,17,8
2025-08-03,East,Product E,743.55,14,7
2025-08-03,West,Product A,890.41,17,8
2025-08-03,West,Product B,829.89,16,8
2025-08-03,West,Product C,856.41,17,8
2025-08-03,West,Product D,748.31,14,7
2025-08-03,West,Product E,755.01,15,7
2025-08-03,Central,Product A,889.09,17,8
2025-08-03,Central,Product B,999.47,19,9
2025-08-03,Central,Product C,740.18,14,7
2025-08-03,Central,Product D,694.69,13,6
2025-08-03,Central,Product E,943.94,18,9
2025-08-04,North,Product A,830.99,16,8
2025-08-04,North,Product B,975.36,19,9
2025-08-04,North,Product C,684.9,13,6
2025-08-04,North,Product D,538.75,10,5
2025-08-04,North,Product E,747.26,14,7
2025-08-04,South,Product A,708.23,14,7
2025-08-04,South,Product B,823.25,16,8
2025-08-04,South,Product C,729.89,14,7
2025-08-04,South,Product D,960.39,19,9
2025-08-04,South,Product E,788.22,15,7
2025-08-04,East,Product A,861.6,17,8
2025-08-04,East,Product B,862.8,17,8
2025-08-04,East,Product C,869.04,17,8
2025-08-04,East,Product D,832.39,16,8
2025-08-04,East,Product E,921.84,18,9
2025-08-04,West,Product A,703.33,14,7
2025-08-04,West,Product B,1070.53,21,10
2025-08-04,West,Product C,796.86,15,7
2025-08-04,West,Product D,617.02,12,6
2025-08-04,West,Product E,867.89,17,8
2025-08-04,Central,Product A,694.04,13,6
2025-08-04,Central,Product B,947.73,18,9
2025-08-04,Central,Product C,1206.06,24,12
2025-08-04,Central,Product D,704.85,14,7
2025-08-04,Central,Product E,892.03,17,8
2025-08-05,North,Product A,539.96,10,5
2025-08-05,North,Product B,907.66,18,9
2025-08-05,North,Product C,684.72,13,6
2025-08-05,North,Product D,728.14,14,7
2025-08-05,North,Product E,648.84,12,6
2025-08-05,South,Product A,953.97,19,9
2025-08-05,South,Product B,999.76,19,9
2025-08-05,South,Product C,836.02,16,8
2025-08-05,South,Product D,688.26,13,6
2025-08-05,South,Product E,1096.66,21,10
2025-08-05,East,Product A,707.24,14,7
2025-08-05,East,Product B,472.31,9,4
2025-08-05,East,Product C,908.41,18,9
2025-08-05,East,Product D,648.26,12,6
2025-08-05,East,Product E,996.65,19,9
2025-08-05,West,Product A,768.69,15,7
2025-08-05,West,Product B,932.6,18,9
2025-08-05,West,Product C,1065.37,21,10
2025-08-05,West,Product D,630.94,12,6
2025-08-05,West,Product E,737.94,14,7
2025-08-05,Central,Product A,819.53,16,8
2025-08-05,Central,Product B,1088.01,21,10
2025-08-05,Central,Product C,722.55,14,7
2025-08-05,Central,Product D,733.18,14,7
2025-08-05,Central,Product E,911.7,18,9
2025-08-06,North,Product A,732.29,14,7
2025-08-06,North,Product B,853.12,17,8
2025-08-06,North,Product C,570.97,11,5
2025-08-06,North,Product D,1194.5,23,11
2025-08-06,North,Product E,604.72,12,6
2025-08-06,South,Product A,774.59,15,7
2025-08-06,South,Product B,822.49,16,8
2025-08-06,South,Product C,1144.56,22,11
2025-08-06,South,Product D,608.51,12,6
2025-08-06,South,Product E,1156.32,23,11
2025-08-06,East,Product A,953.24,19,9
2025-08-06,East,Product B,896.93,17,8
2025-08-06,East,Product C,664.84,13,6
2025-08-06,East,Product D,922.43,18,9
2025-08-06,East,Product E,708.08,14,7
2025-08-06,West,Product A,1037.59,20,10
2025-08-06,West,Product B,667.09,13,6
2025-08-06,West,Product C,809.13,16,8
2025-08-06,West,Product D,735.93,14,7
2025-08-06,West,Product E,664.36,13,6
2025-08-06,Central,Product A,950.61,19,9
2025-08-06,Central,Product B,916.53,18,9
2025-08-06,Central,Product C,1028.05,20,10
2025-08-06,Central,Product D,533.17,10,5
2025-08-06,Central,Product E,1004.07,20,10
2025-08-07,North,Product A,1236.39,24,12
2025-08-07,North,Product B,749.26,14,7
2025-08-07,North,Product C,1135.86,22,11
2025-08-07,North,Product D,780.31,15,7
2025-08-07,North,Product E,597.58,11,5
2025-08-07,South,Product A,773.32,15,7
2025-08-07,South,Product B,996.34,19,9
2025-08-07,South,Product C,685.59,13,6
2025-08-07,South,Product D,724.77,14,7
2025-08-07,South,Product E,921.44,18,9
2025-08-07,East,Product A,824.17,16,8
2025-08-07,East,Product B,919.97,18,9
2025-08-07,East,Product C,862.84,17,8
2025-08-07,East,Product D,902.67,18,9
2025-08-07,East,Product E,752.45,15,7
2025-08-07,West,Product A,861.84,17,8
2025-08-07,West,Product B,670.9,13,6
2025-08-07,West,Product C,1035.91,20,10
2025-08-07,West,Product D,719.18,14,7
2025-08-07,West,Product E,1009.62,20,10
2025-08-07,Central,Product A,785.18,15,7
2025-08-07,Central,Product B,856.94,17,8
2025-08-07,Central,Product C,742.13,14,7
2025-08-07,Central,Product D,656.3,13,6
2025-08-07,Central,Product E,536.25,10,5
2025-08-08,North,Product A,646.54,12,6
2025-08-08,North,Product B,766.42,15,7
2025-08-08,North,Product C,854.24,17,8
2025-08-08,North,Product D,985.12,19,9
2025-08-08,North,Product E,746.45,14,7
2025-08-08,South,Product A,674.96,13,6
2025-08-08,South,Product B,583.05,11,5
2025-08-08,South,Product C,898.2,17,8
2025-08-08,South,Product D,1046.22,20,10
2025-08-08,South,Product E,1027.07,20,10
2025-08-08,East,Product A,935.87,18,9
2025-08-08,East,Product B,924.17,18,9
2025-08-08,East,Product C,1097.76,21,10
2025-08-08,East,Product D,873.94,17,8
2025-08-08,East,Product E,925.42,18,9
2025-08-08,West,Product A,766.94,15,7
2025-08-08,West,Product B,596.27,11,5
2025-08-08,West,Product C,707.43,14,7
2025-08-08,West,Product D,818.01,16,8
2025-08-08,West,Product E,829.48,16,8
2025-08-08,Central,Product A,1135.24,22,11
2025-08-08,Central,Product B,832.83,16,8
2025-08-08,Central,Product C,1012.73,20,10
2025-08-08,Central,Product D,748.2,14,7
2025-08-08,Central,Product E,768.43,15,7
2025-08-09,North,Product A,598.68,11,5
2025-08-09,North,Product B,694.35,13,6
2025-08-09,North,Product C,901.36,18,9
2025-08-09,North,Product D,816.65,16,8
2025-08-09,North,Product E,969.19,19,9
2025-08-09,South,Product A,844.97,16,8
2025-08-09,South,Product B,757.94,15,7
2025-08-09,South,Product C,1165.77,23,11
2025-08-09,South,Product D,800.1,16,8
2025-08-09,South,Product E,1005.08,20,10
2025-08-09,East,Product A,749.98,14,7
2025-08-09,East,Product B,931.14,18,9
2025-08-09,East,Product C,966.76,19,9
2025-08-09,East,Product D,849.42,16,8
2025-08-09,East,Product E,431.44,8,4
2025-08-09,West,Product A,818.39,16,8
2025-08-09,West,Product B,1016.08,20,10
2025-08-09,West,Product C,901.44,18,9
2025-08-09,West,Product D,888.12,17,8
2025-08-09,West,Product E,534.54,10,5
2025-08-09,Central,Product A,697.92,13,6
2025-08-09,Central,Product B,882.5,17,8
2025-08-09,Central,Product C,882.34,17,8
2025-08-09,Central,Product D,1013.51,20,10
2025-08-09,Central,Product E,791.79,15,7
2025-08-10,North,Product A,877.23,17,8
2025-08-10,North,Product B,814.03,16,8
2025-08-10,North,Product C,651.22,13,6
2025-08-10,North,Product D,445.31,8,4
2025-08-10,North,Product E,881.31,17,8
2025-08-10,South,Product A,839.6,16,8
2025-08-10,South,Product B,711.06,14,7
2025-08-10,South,Product C,548.62,10,5
2025-08-10,South,Product D,913.56,18,9
2025-08-10,South,Product E,768.22,15,7
2025-08-10,East,Product A,901.74,18,9
2025-08-10,East,Product B,1113.86,22,11
2025-08-10,East,Product C,463.87,9,4
2025-08-10,East,Product D,697.84,13,6
2025-08-10,East,Product E,777.39,15,7
2025-08-10,West,Product A,1047.45,20,10
2025-08-10,West,Product B,545.83,10,5
2025-08-10,West,Product C,1125.51,22,11
2025-08-10,West,Product D,833.42,16,8
2025-08-10,West,Product E,795.79,15,7
2025-08-10,Central,Product A,779.23,15,7
2025-08-10,Central,Product B,740.58,14,7
2025-08-10,Central,Product C,981.45,19,9
2025-08-10,Central,Product D,637.98,12,6
2025-08-10,Central,Product E,867.42,17,8
2025-08-11,North,Product A,745.35,14,7
2025-08-11,North,Product B,684.32,13,6
2025-08-11,North,Product C,1224.96,24,12
2025-08-11,North,Product D,875.05,17,8
2025-08-11,North,Product E,906.41,18,9
2025-08-11,South,Product A,991.11,19,9
2025-08-11,South,Product B,577.87,11,5
2025-08-11,South,Product C,1090.34,21,10
2025-08-11,South,Product D,402.25,8,4
2025-08-11,South,Product E,683.25,13,6
2025-08-11,East,Product A,733.26,14,7
2025-08-11,East,Product B,901.32,18,9
2025-08-11,East,Product C,842.7,16,8
2025-08-11,East,Product D,780.45,15,7
2025-08-11,East,Product E,805.45,16,8
